2.77,31.16,-33.71,-173.41,-136.06,4467.08,0.09,-0.05,0.03
2.75,31.03,-33.58,-176.40,-141.10,4431.74,0.08,-0.09,-0.03
2.68,30.84,-33.56,-177.40,-150.19,4467.08,0.00,-0.10,-0.08
2.60,30.65,-33.61,-173.41,-153.21,4525.97,-0.04,-0.10,-0.10
2.52,30.45,-33.77,-168.42,-161.29,4549.52,-0.15,-0.10,-0.10
2.43,30.28,-33.97,-169.42,-168.35,4537.75,-0.17,-0.08,-0.09
2.33,30.17,-34.06,-170.42,-168.35,4537.75,-0.09,-0.04,-0.06
2.28,30.12,-33.99,-167.43,-164.32,4514.19,0.04,-0.01,-0.01
2.26,30.09,-33.86,-168.42,-162.30,4467.08,0.07,-0.01,0.03
2.26,30.07,-33.74,-171.41,-157.25,4419.96,0.05,-0.01,0.04
2.26,30.04,-33.68,-175.40,-157.25,4408.19,0.01,-0.02,0.03
2.27,30.00,-33.60,-175.40,-158.26,4419.96,0.02,-0.03,0.03
2.32,29.93,-33.45,-173.41,-165.33,4443.52,0.07,-0.07,0.04
2.42,29.83,-33.22,-172.41,-170.37,4443.52,0.10,-0.10,0.07
2.59,29.78,-33.03,-167.43,-181.47,4490.63,0.05,-0.10,0.13
2.88,29.86,-32.76,-171.41,-192.58,4584.86,0.06,-0.06,0.26
3.27,30.05,-32.45,-174.40,-204.69,4655.53,0.06,-0.02,0.39
3.88,30.39,-31.92,-170.42,-211.75,4714.42,0.14,0.02,0.57
